inspection_id,vin,station_id,defect_id,timestamp,inspection_duration_seconds
INSP-00000303,ZFHYD9XF47UNU7631,ST-006,NONE,2025-01-03T22:08:02,12
INSP-00000304,ZFHYD9XF47UNU7631,ST-007,NONE,2025-01-03T23:21:08,43
INSP-00000305,ZFHYD9XF47UNU7631,ST-008,NONE,2025-01-03T19:34:59,307
INSP-00000306,ZFHYD9XF47UNU7631,ST-009,NONE,2025-01-03T16:00:13,28
INSP-00000307,ZFHYD9XF47UNU7631,ST-010,NONE,2025-01-03T18:49:20,13
INSP-00000308,ZFHYD9XF47UNU7631,ST-011,NONE,2025-01-03T14:18:40,99
INSP-00000309,ZFHYD9XF47UNU7631,ST-012,NONE,2025-01-03T23:36:50,390
INSP-00000310,ZFHYD9XF47UNU7631,ST-013,NONE,2025-01-03T13:59:03,298
INSP-00000311,ZFHYD9XF47UNU7631,ST-014,NONE,2025-01-03T20:35:20,31
INSP-00000312,ZFHYD9XF47UNU7631,ST-015,NONE,2025-01-03T16:14:51,-109
INSP-00000313,ZFHYD9XF47UNU7631,ST-016,none,2025-01-03T18:07:05,39
INSP-00000314,ZFHYD9XF47UNU7631,ST-017,,2025-01-03T16:31:12,40
INSP-00000315,ZFHYD9XF47UNU7631,ST-018,,2025-01-03T01:46:51,136
INSP-00000316,ZFHYD9XF47UNU7631,ST-019,,2025-01-03T12:03:19,182
INSP-00000317,ZFHYD9XF47UNU7631,ST-020,none,2025-01-03T16:34:42,120
INSP-00000318,ZFHYD9XF47UNU7631,ST-021,,2025-01-03T15:33:30,64
INSP-00000319,ZFHYD9XF47UNU7631,ST-022,NONE,2025-01-03T19:11:21,198
INSP-00000320,ZFHYD9XF47UNU7631,ST-023,NONE,2025-01-03T03:11:31,300
INSP-00000321,ZFHYD9XF47UNU7631,ST-024,NONE,2025-01-03T09:27:14,192
INSP-00000322,ZFHYD9XF47UNU7631,ST-025,NONE,2025-01-03T06:33:00,560
INSP-00000323,ZFHYD9XF47UNU7631,ST-026,NONE,2025-01-03T07:32:55,90
INSP-00000324,ZFHYD9XF47UNU7631,ST-027,NONE,2025-01-03T23:19:27,35
INSP-00000325,TW474SM75V9UB3338,ST-001,NONE,2025-01-01T12:08:04,17
INSP-00000326,TW474SM75V9UB3338,ST-002,NONE,2025-01-01T17:26:37,31
INSP-00000327,TW474SM75V9UB3338,ST-003,NONE,2025-01-01T12:12:03,423
INSP-00000328,TW474SM75V9UB3338,ST-004,,2025-01-01T11:29:13,53
INSP-00000329,TW474SM75V9UB3338,ST-005,NONE,2025-01-01T12:52:26,60
INSP-00000330,TW474SM75V9UB3338,ST-006,NONE,2025-01-01T20:47:19,20
INSP-00000331,TW474SM75V9UB3338,ST-007,,2025-01-01T01:09:05,55
INSP-00000332,TW474SM75V9UB3338,ST-008,NONE,2025-01-01T19:07:05,234
INSP-00000333,TW474SM75V9UB3338,ST-009,NONE,2025-01-01T17:34:23,11
INSP-00000334,TW474SM75V9UB3338,ST-010,,2025-01-01T05:13:01,30
INSP-00000335,TW474SM75V9UB3338,ST-011,none,2025-01-01T01:19:51,135
INSP-00000336,TW474SM75V9UB3338,ST-012,NONE,2025-01-01T16:59:54,309
INSP-00000337,TW474SM75V9UB3338,ST-013,NONE,2025-01-01T11:40:58,137
INSP-00000338,TW474SM75V9UB3338,ST-014,NONE,2025-01-01T00:33:19,17
INSP-00000339,TW474SM75V9UB3338,ST-015,NONE,2025-01-01T10:18:48,410
INSP-00000340,TW474SM75V9UB3338,ST-016,,2025-01-01T17:08:20,11
INSP-00000341,TW474SM75V9UB3338,ST-017,NONE,2025-01-01T21:42:14,55
INSP-00000342,TW474SM75V9UB3338,ST-018,NONE,2025-01-01T19:25:24,131
INSP-00000343,TW474SM75V9UB3338,ST-019,NONE,2025-01-01T03:32:28,269
INSP-00000344,TW474SM75V9UB3338,ST-020,NONE,2025-01-01T13:13:58,162
INSP-00000345,TW474SM75V9UB3338,ST-021,NONE,2025-01-01T02:22:47,45
INSP-00000346,TW474SM75V9UB3338,ST-022,NONE,2025-01-01T18:29:37,95
INSP-00000347,TW474SM75V9UB3338,ST-023,NONE,2025-01-01T14:35:35,266
INSP-00000348,TW474SM75V9UB3338,ST-024,NONE,2025-01-01T21:30:59,136
INSP-00000349,TW474SM75V9UB3338,ST-025,NONE,2025-01-01T20:54:20,408
INSP-00000350,TW474SM75V9UB3338,ST-026,NONE,2025-01-01T14:46:28,187
INSP-00000351,TW474SM75V9UB3338,ST-027,NONE,2025-01-01T03:17:46,61
INSP-00000352,HWF5V7410YXDS1326,ST-001,NONE,2025-01-02T19:20:32,38
INSP-00000353,HWF5V7410YXDS1326,ST-002,NONE,2025-01-02T11:05:17,60
INSP-00000354,HWF5V7410YXDS1326,ST-003,NONE,02/01/2025 14:42:58,329
INSP-00000355,HWF5V7410YXDS1326,ST-004,none,2025-01-02T13:04:46,45
INSP-00000356,HWF5V7410YXDS1326,ST-005,NONE,2025-01-02T13:56:13,55
INSP-00000357,HWF5V7410YXDS1326,ST-006,NONE,02/01/2025 15:11:27,33
INSP-00000358,HWF5V7410YXDS1326,ST-007,NONE,2025-01-02T17:43:12,56
INSP-00000359,HWF5V7410YXDS1326,ST-008,NONE,2025-01-02T22:00:23,388
INSP-00000360,HWF5V7410YXDS1326,ST-009,,2025-01-02T06:45:52,24
INSP-00000361,HWF5V7410YXDS1326,ST-010,none,2025-01-02T14:57:29,27
INSP-00000362,HWF5V7410YXDS1326,ST-011,D002,2025-01-02T02:54:54,276
INSP-00000363,HWF5V7410YXDS1326,ST-012,NONE,2025-01-02T02:50:54,550
INSP-00000364,HWF5V7410YXDS1326,ST-013,D002,2025-01-02T22:19:12,189
INSP-00000365,HWF5V7410YXDS1326,ST-014,NONE,2025-01-02T20:53:50,40
INSP-00000366,HWF5V7410YXDS1326,ST-015,NONE,2025-01-02T11:04:15,389
INSP-00000367,HWF5V7410YXDS1326,ST-016,D008,2025-01-02T22:43:50,28
INSP-00000368,HWF5V7410YXDS1326,ST-017,none,2025-01-02T22:25:13,18
INSP-00000369,HWF5V7410YXDS1326,ST-018,NONE,2025-01-02T23:59:56,107
INSP-00000370,HWF5V7410YXDS1326,ST-019,NONE,2025-01-02T12:28:57,46
INSP-00000371,HWF5V7410YXDS1326,ST-020,NONE,2025-01-02T13:57:02,241
INSP-00000372,HWF5V7410YXDS1326,ST-021,NONE,2025-01-02T04:13:23,165
INSP-00000373,HWF5V7410YXDS1326,ST-022,NONE,2025-01-02T13:49:41,149
INSP-00000374,HWF5V7410YXDS1326,ST-023,NONE,2025-01-02T13:54:30,259
INSP-00000375,HWF5V7410YXDS1326,ST-024,NONE,2025-01-02T22:13:37,251
INSP-00000376,HWF5V7410YXDS1326,ST-025,NONE,2025-01-02T08:48:12,498
INSP-00000377,HWF5V7410YXDS1326,ST-026,,2025-01-02T00:18:30,35
INSP-00000378,HWF5V7410YXDS1326,ST-027,,2025-01-02T10:18:52,142
INSP-00000379,4AR1RGWJXCJD46872,ST-001,NONE,2025-01-02T23:13:54,48
INSP-00000380,4AR1RGWJXCJD46872,ST-002,NONE,2025-01-02T20:36:35,51
INSP-00000381,4AR1RGWJXCJD46872,ST-003,NONE,2025-01-02T16:30:33,327
INSP-00000382,4AR1RGWJXCJD46872,ST-004,,2025-01-02T02:41:38,20
INSP-00000383,4AR1RGWJXCJD46872,ST-005,NONE,2025-01-02T06:28:41,26
INSP-00000384,4AR1RGWJXCJD46872,ST-006,NONE,2025-01-02T19:41:01,19
INSP-00000385,4AR1RGWJXCJD46872,ST-007,NONE,2025-01-02T02:33:49,14
INSP-00000386,4AR1RGWJXCJD46872,ST-008,NONE,2025-01-02T14:13:01,332
INSP-00000387,4AR1RGWJXCJD46872,ST-009,NONE,02/01/2025 17:24:30,41
INSP-00000388,4AR1RGWJXCJD46872,ST-010,NONE,2025-01-02T17:33:05,54
INSP-00000389,4AR1RGWJXCJD46872,ST-011,,2025-01-02T13:18:07,76
INSP-00000390,4AR1RGWJXCJD46872,ST-012,NONE,2025-01-02T01:25:55,411
INSP-00000391,4AR1RGWJXCJD46872,ST-013,D001,2025-01-02T06:53:53,254
INSP-00000392,4AR1RGWJXCJD46872,ST-014,NONE,02/01/2025 19:40:51,14
INSP-00000393,4AR1RGWJXCJD46872,ST-015,,2025-01-02T12:17:45,195
INSP-00000394,4AR1RGWJXCJD46872,ST-016,NONE,2025-01-02T19:32:08,39
INSP-00000395,4AR1RGWJXCJD46872,ST-017,NONE,2025-01-02T22:30:51,40
INSP-00000396,4AR1RGWJXCJD46872,ST-018,NONE,2025-01-02T16:36:33,79
INSP-00000397,4AR1RGWJXCJD46872,ST-019,NONE,2025-01-02T02:17:51,142
INSP-00000398,4AR1RGWJXCJD46872,ST-020,NONE,2025-01-02T11:42:31,100
INSP-00000399,4AR1RGWJXCJD46872,ST-021,NONE,2025-01-02T15:06:55,102
INSP-00000400,4AR1RGWJXCJD46872,ST-022,ERR-999,2025-01-02T05:44:37,222
INSP-00000401,4AR1RGWJXCJD46872,ST-023,NONE,2025-01-02T15:09:15,175
INSP-00000402,4AR1RGWJXCJD46872,ST-024,NONE,2025-01-02T15:00:05,260
INSP-00000403,4AR1RGWJXCJD46872,ST-025,,2025-01-02T10:57:58,385
INSP-00000404,4AR1RGWJXCJD46872,ST-026,NONE,2025-01-02T22:32:03,78
INSP-00000405,4AR1RGWJXCJD46872,ST-027,NONE,2025-01-02T01:55:55,171
INSP-00000406,4L44XZA455FS88121,ST-001,NONE,2025-01-01T23:28:43,13
INSP-00000407,4L44XZA455FS88121,ST-002,NONE,2025-01-01T01:54:35,16
INSP-00000408,4L44XZA455FS88121,ST-003,NONE,2025-01-01T21:34:47,319
INSP-00000409,4L44XZA455FS88121,ST-004,NONE,2025-01-01T03:34:13,24
INSP-00000410,4L44XZA455FS88121,ST-005,NONE,2025-01-01T15:52:09,13
INSP-00000411,4L44XZA455FS88121,ST-006,NONE,2025-01-01T13:03:21,50
INSP-00000412,4L44XZA455FS88121,ST-007,NONE,2025-01-01T16:41:46,39
INSP-00000413,4L44XZA455FS88121,ST-008,NONE,2025-01-01T06:11:13,430
INSP-00000414,4L44XZA455FS88121,ST-009,none,2025-01-01T21:32:19,23
INSP-00000415,4L44XZA455FS88121,ST-010,NONE,2025-01-01T21:05:51,37
INSP-00000416,4L44XZA455FS88121,ST-011,NONE,2025-01-01T01:27:30,52
INSP-00000417,4L44XZA455FS88121,ST-012,,2025-01-01T18:01:58,345
INSP-00000418,4L44XZA455FS88121,ST-013,NONE,2025-01-01T08:42:14,181
INSP-00000419,4L44XZA455FS88121,ST-014,NONE,2025-01-01T16:33:36,11
INSP-00000420,4L44XZA455FS88121,ST-015,,2025-01-01T00:02:58,367
INSP-00000421,4L44XZA455FS88121,ST-016,NONE,2025-01-01T09:49:21,37
INSP-00000422,4L44XZA455FS88121,ST-017,NONE,2025-01-01T01:59:44,31
INSP-00000423,4L44XZA455FS88121,ST-018,NONE,2025-01-01T13:18:36,50
INSP-00000424,4L44XZA455FS88121,ST-019,NONE,2025-01-01T08:41:18,201
INSP-00000425,4L44XZA455FS88121,ST-020,NONE,2025-01-01T11:40:03,145
INSP-00000426,4L44XZA455FS88121,ST-021,NONE,2025-01-01T18:15:26,278
INSP-00000427,4L44XZA455FS88121,ST-022,NONE,2025-01-01T02:23:21,218
INSP-00000428,4L44XZA455FS88121,ST-023,NONE,2025-01-01T03:58:54,69
INSP-00000429,4L44XZA455FS88121,ST-024,NONE,2025-01-01T10:40:26,41
INSP-00000430,4L44XZA455FS88121,ST-025,NONE,2025-01-01T06:53:00,264
INSP-00000431,4L44XZA455FS88121,ST-026,NONE,2025-01-01T23:52:31,205
INSP-00000432,4L44XZA455FS88121,ST-027,NONE,2025-01-01T20:39:10,185
INSP-00000433,F36TLGDL9KWL53462,ST-001,NONE,2025-01-01T12:51:24,19
INSP-00000434,F36TLGDL9KWL53462,ST-002,NONE,2025-01-01T05:35:17,21
INSP-00000435,F36TLGDL9KWL53462,ST-003,NONE,2025-01-01T01:15:46,316
INSP-00000436,F36TLGDL9KWL53462,ST-004,NONE,01/01/2025 00:54:26,17
INSP-00000437,F36TLGDL9KWL53462,ST-005,NONE,2025-01-01T19:53:04,57
INSP-00000438,F36TLGDL9KWL53462,ST-006,NONE,2025-01-01T05:21:18,46
INSP-00000439,F36TLGDL9KWL53462,ST-007,none,2025-01-01T05:04:34,12
INSP-00000440,F36TLGDL9KWL53462,ST-008,NONE,2025-01-01T22:08:31,194
INSP-00000441,F36TLGDL9KWL53462,ST-009,NONE,2025-01-01T16:13:07,44
INSP-00000442,F36TLGDL9KWL53462,ST-010,NONE,2025-01-01T02:02:26,42
INSP-00000443,F36TLGDL9KWL53462,ST-011,NONE,2025-01-01T12:33:29,175
INSP-00000444,F36TLGDL9KWL53462,ST-012,NONE,2025-01-01T05:57:48,479
INSP-00000445,F36TLGDL9KWL53462,ST-013,NONE,2025-01-01T11:02:25,136
INSP-00000446,F36TLGDL9KWL53462,ST-014,NONE,2025-01-01T23:15:29,36
INSP-00000447,F36TLGDL9KWL53462,ST-015,NONE,2025-01-01T13:53:59,384
INSP-00000448,F36TLGDL9KWL53462,ST-016,NONE,2025-01-01T16:52:25,57
INSP-00000449,F36TLGDL9KWL53462,ST-017,NONE,2025-01-01T23:48:16,17
INSP-00000450,F36TLGDL9KWL53462,ST-018,,2025-01-01T17:57:05,171
INSP-00000451,F36TLGDL9KWL53462,ST-019,NONE,01/01/2025 22:51:52,162
INSP-00000452,F36TLGDL9KWL53462,ST-020,NONE,2025-01-01T05:55:44,162
INSP-00000453,F36TLGDL9KWL53462,ST-021,none,2025-01-01T15:16:26,214
INSP-00000454,F36TLGDL9KWL53462,ST-022,,2025-01-01T22:51:57,129
INSP-00000455,F36TLGDL9KWL53462,ST-023,NONE,01/01/2025 09:53:00,184
INSP-00000456,F36TLGDL9KWL53462,ST-024,NONE,2025-01-01T10:14:45,295
INSP-00000457,F36TLGDL9KWL53462,ST-025,NONE,2025-01-01T06:51:36,505
INSP-00000458,F36TLGDL9KWL53462,ST-026,,2025-01-01T15:11:42,88
INSP-00000459,F36TLGDL9KWL53462,ST-027,NONE,2025-01-01T13:12:02,189
INSP-00000460,1W75DZG92JAVK5135,ST-001,NONE,2025-01-03T04:19:04,11
INSP-00000461,1W75DZG92JAVK5135,ST-002,NONE,2025-01-03T15:28:00,15
INSP-00000462,1W75DZG92JAVK5135,ST-003,NONE,03/01/2025 18:41:42,174
INSP-00000463,1W75DZG92JAVK5135,ST-004,NONE,2025-01-03T04:30:25,16
INSP-00000464,1W75DZG92JAVK5135,ST-005,NONE,2025-01-03T10:05:56,57
INSP-00000465,1W75DZG92JAVK5135,ST-006,none,2025-01-03T02:29:17,46
INSP-00000466,1W75DZG92JAVK5135,ST-007,D002,2025-01-03T19:33:22,58
INSP-00000467,1W75DZG92JAVK5135,ST-008,NONE,2025-01-03T06:44:24,354
INSP-00000468,1W75DZG92JAVK5135,ST-009,NONE,2025-01-03T14:50:22,24
INSP-00000469,1W75DZG92JAVK5135,ST-010,,2025-01-03T10:29:44,55
INSP-00000470,1W75DZG92JAVK5135,ST-011,NONE,2025-01-03T16:09:50,189
INSP-00000471,1W75DZG92JAVK5135,ST-012,NONE,2025-01-03T00:27:55,413
INSP-00000472,1W75DZG92JAVK5135,ST-013,NONE,2025-01-03T21:30:05,235
INSP-00000473,1W75DZG92JAVK5135,ST-014,NONE,2025-01-03T04:28:10,35
INSP-00000474,1W75DZG92JAVK5135,ST-015,NONE,2025-01-03T23:26:28,410
INSP-00000475,1W75DZG92JAVK5135,ST-016,NONE,2025-01-03T16:33:09,19
INSP-00000476,1W75DZG92JAVK5135,ST-017,,2025-01-03T02:29:02,13
INSP-00000477,1W75DZG92JAVK5135,ST-018,NONE,2025-01-03T22:38:42,185
INSP-00000478,1W75DZG92JAVK5135,ST-019,NONE,2025-01-03T18:07:40,180
INSP-00000479,1W75DZG92JAVK5135,ST-020,NONE,2025-01-03T15:40:14,46
INSP-00000480,1W75DZG92JAVK5135,ST-021,NONE,2025-01-03T20:16:03,120
INSP-00000481,1W75DZG92JAVK5135,ST-022,NONE,2025-01-03T17:44:51,229
INSP-00000482,1W75DZG92JAVK5135,ST-023,NONE,2025-01-03T18:26:52,110
INSP-00000483,1W75DZG92JAVK5135,ST-024,NONE,2025-01-03T11:40:06,175
INSP-00000484,1W75DZG92JAVK5135,ST-025,NONE,2025-01-03T03:32:39,451
INSP-00000485,1W75DZG92JAVK5135,ST-026,NONE,2025-01-03T21:34:24,189
INSP-00000486,1W75DZG92JAVK5135,ST-027,NONE,2025-01-03T16:46:52,49
INSP-00000487,1K79G8708MDGZ4493,ST-001,NONE,2025-01-01T13:45:10,30
INSP-00000488,1K79G8708MDGZ4493,ST-002,NONE,2025-01-01T18:18:18,41
INSP-00000489,1K79G8708MDGZ4493,ST-003,NONE,2025-01-01T02:44:32,416
INSP-00000490,1K79G8708MDGZ4493,ST-004,,2025-01-01T22:44:23,24
INSP-00000491,1K79G8708MDGZ4493,ST-005,NONE,2025-01-01T20:37:22,14
INSP-00000492,1K79G8708MDGZ4493,ST-006,NONE,2025-01-01T15:45:42,29
INSP-00000493,1K79G8708MDGZ4493,ST-007,NONE,2025-01-01T06:34:31,45
INSP-00000494,1K79G8708MDGZ4493,ST-008,NONE,2025-01-01T17:00:49,447
INSP-00000495,1K79G8708MDGZ4493,ST-009,NONE,2025-01-01T22:49:10,56
INSP-00000496,1K79G8708MDGZ4493,ST-010,NONE,2025-01-01T14:56:13,37
INSP-00000497,1K79G8708MDGZ4493,ST-011,NONE,2025-01-01T09:20:12,112
INSP-00000498,1K79G8708MDGZ4493,ST-012,NONE,2025-01-01T15:52:44,571
INSP-00000499,1K79G8708MDGZ4493,ST-013,none,2025-01-01T23:27:28,120
INSP-00000500,1K79G8708MDGZ4493,ST-014,NONE,2025-01-01T14:49:07,14
INSP-00000501,1K79G8708MDGZ4493,ST-015,NONE,2025-01-01T20:47:18,203
INSP-00000502,1K79G8708MDGZ4493,ST-016,NONE,2025-01-01T18:04:30,26
INSP-00000503,1K79G8708MDGZ4493,ST-017,NONE,2025-01-01T08:35:24,34
INSP-00000504,1K79G8708MDGZ4493,ST-018,NONE,2025-01-01T17:51:12,58
INSP-00000505,1K79G8708MDGZ4493,ST-019,NONE,2025-01-01T05:16:33,172
INSP-00000506,1K79G8708MDGZ4493,ST-020,NONE,2025-01-01T08:43:34,57
INSP-00000507,1K79G8708MDGZ4493,ST-021,NONE,2025-01-01T16:06:26,151
INSP-00000508,1K79G8708MDGZ4493,ST-022,NONE,2025-01-01T10:49:43,150
INSP-00000509,1K79G8708MDGZ4493,ST-023,,2025-01-01T01:14:00,238
INSP-00000510,1K79G8708MDGZ4493,ST-024,NONE,2025-01-01T15:22:40,200
INSP-00000511,1K79G8708MDGZ4493,ST-025,NONE,01/01/2025 00:59:44,463
INSP-00000512,1K79G8708MDGZ4493,ST-026,NONE,2025-01-01T22:52:32,132
INSP-00000513,1K79G8708MDGZ4493,ST-027,NONE,2025-01-01T21:37:38,96
INSP-00000514,YG46UH318VU185242,ST-001,NONE,2025-01-05T10:15:35,30
INSP-00000515,YG46UH318VU185242,ST-002,NONE,2025-01-05T00:45:17,24
INSP-00000516,YG46UH318VU185242,ST-003,NONE,2025-01-05T06:08:39,239
INSP-00000517,YG46UH318VU185242,ST-004,D007,2025-01-05T04:16:21,46
INSP-00000518,YG46UH318VU185242,ST-005,NONE,2025-01-05T07:23:46,24
INSP-00000519,YG46UH318VU185242,ST-006,NONE,2025-01-05T21:50:54,23
INSP-00000520,YG46UH318VU185242,ST-007,NONE,2025-01-05T10:33:56,11
INSP-00000521,YG46UH318VU185242,ST-008,NONE,2025-01-05T17:04:17,167
INSP-00000522,YG46UH318VU185242,ST-009,,2025-01-05T21:44:35,57
INSP-00000523,YG46UH318VU185242,ST-010,NONE,2025-01-05T22:04:38,32
INSP-00000524,YG46UH318VU185242,ST-011,NONE,2025-01-05T11:00:50,225
INSP-00000525,YG46UH318VU185242,ST-012,NONE,2025-01-05T12:20:56,670
INSP-00000526,YG46UH318VU185242,ST-013,NONE,2025-01-05T18:10:32,95
INSP-00000527,YG46UH318VU185242,ST-014,NONE,2025-01-05T09:36:11,58
INSP-00000528,YG46UH318VU185242,ST-015,NONE,2025-01-05T23:56:09,413
INSP-00000529,YG46UH318VU185242,ST-016,NONE,2025-01-05T17:00:28,20
INSP-00000530,YG46UH318VU185242,ST-017,NONE,2025-01-05T16:39:59,41
INSP-00000531,YG46UH318VU185242,ST-018,NONE,2025-01-05T06:07:38,122
INSP-00000532,YG46UH318VU185242,ST-019,NONE,2025-01-05T19:09:05,32
INSP-00000533,YG46UH318VU185242,ST-020,NONE,2025-01-05T00:56:42,198
INSP-00000534,YG46UH318VU185242,ST-021,D008,2025-01-05T05:35:55,195
INSP-00000535,YG46UH318VU185242,ST-022,NONE,2025-01-05T11:59:38,32
INSP-00000536,YG46UH318VU185242,ST-023,NONE,2025-01-05T07:41:44,96
INSP-00000537,YG46UH318VU185242,ST-024,NONE,2025-01-05T03:22:10,225
INSP-00000538,YG46UH318VU185242,ST-025,NONE,2025-01-05T14:39:02,362
INSP-00000539,YG46UH318VU185242,ST-026,NONE,2025-01-05T21:58:23,188
INSP-00000540,YG46UH318VU185242,ST-027,NONE,2025-01-05T09:46:30,273
INSP-00000541,503P0U933DF7N4505,ST-001,NONE,2025-01-04T01:28:20,15
INSP-00000542,503P0U933DF7N4505,ST-002,,2025-01-04T22:55:17,43
INSP-00000543,503P0U933DF7N4505,ST-003,NONE,2025-01-04T04:39:09,217
INSP-00000544,503P0U933DF7N4505,ST-004,NONE,2025-01-04T18:41:34,12
INSP-00000545,503P0U933DF7N4505,ST-005,NONE,2025-01-04T21:19:11,26
INSP-00000546,503P0U933DF7N4505,ST-006,NONE,2025-01-04T01:38:52,35
INSP-00000547,503P0U933DF7N4505,ST-007,NONE,2025-01-04T09:39:03,49
INSP-00000548,503P0U933DF7N4505,ST-008,,2025-01-04T03:52:16,399
INSP-00000549,503P0U933DF7N4505,ST-009,NONE,2025-01-04T14:44:56,39
INSP-00000550,503P0U933DF7N4505,ST-010,,2025-01-04T14:22:53,33
INSP-00000551,503P0U933DF7N4505,ST-011,NONE,2025-01-04T00:58:34,126
INSP-00000552,503P0U933DF7N4505,ST-012,D002,2025-01-04T16:52:22,531
INSP-00000553,503P0U933DF7N4505,ST-013,NONE,2025-01-04T17:39:36,257
INSP-00000554,503P0U933DF7N4505,ST-014,NONE,2025-01-04T03:44:16,10
INSP-00000555,503P0U933DF7N4505,ST-015,NONE,2025-01-04T01:20:51,269
INSP-00000556,503P0U933DF7N4505,ST-016,NONE,2025-01-04T08:26:36,41
INSP-00000557,503P0U933DF7N4505,ST-017,NONE,2025-01-04T17:14:01,36
INSP-00000558,503P0U933DF7N4505,ST-018,NONE,2025-01-04T17:05:04,128
INSP-00000559,503P0U933DF7N4505,ST-019,NONE,2025-01-04T04:46:31,269
INSP-00000560,503P0U933DF7N4505,ST-020,NONE,2025-01-04T17:11:48,214
INSP-00000561,503P0U933DF7N4505,ST-021,NONE,2025-01-04T06:18:33,96
INSP-00000562,503P0U933DF7N4505,ST-022,,2025-01-04T20:16:24,137
INSP-00000563,503P0U933DF7N4505,ST-023,NONE,2025-01-04T01:09:50,287
INSP-00000564,503P0U933DF7N4505,ST-024,NONE,2025-01-04T12:56:02,204
INSP-00000565,503P0U933DF7N4505,ST-025,NONE,2025-01-04T01:50:08,413
INSP-00000566,503P0U933DF7N4505,ST-026,NONE,2025-01-04T20:28:44,82
INSP-00000567,503P0U933DF7N4505,ST-027,NONE,2025-01-04T16:04:30,179
INSP-00000568,T0FABT2BXA7R35634,ST-001,none,2025-01-01T15:59:14,22
INSP-00000569,T0FABT2BXA7R35634,ST-002,NONE,2025-01-01T03:06:11,20
INSP-00000570,T0FABT2BXA7R35634,ST-003,NONE,2025-01-01T08:18:28,300
INSP-00000571,T0FABT2BXA7R35634,ST-004,NONE,2025-01-01T13:10:18,53
INSP-00000572,T0FABT2BXA7R35634,ST-005,NONE,2025-01-01T11:27:42,31
INSP-00000573,T0FABT2BXA7R35634,ST-006,NONE,2025-01-01T20:55:08,19
INSP-00000574,T0FABT2BXA7R35634,ST-007,NONE,2025-01-01T20:09:22,35
INSP-00000575,T0FABT2BXA7R35634,ST-008,NONE,2025-01-01T05:20:49,434
INSP-00000576,T0FABT2BXA7R35634,ST-009,NONE,2025-01-01T12:34:12,54
INSP-00000577,T0FABT2BXA7R35634,ST-010,NONE,2025-01-01T14:11:57,31
INSP-00000578,T0FABT2BXA7R35634,ST-011,,2025-01-01T18:58:52,189
INSP-00000579,T0FABT2BXA7R35634,ST-012,,2025-01-01T15:23:30,520
INSP-00000580,T0FABT2BXA7R35634,ST-013,none,2025-01-01T23:42:02,54
INSP-00000581,T0FABT2BXA7R35634,ST-014,NONE,2025-01-01T20:35:33,47
INSP-00000582,T0FABT2BXA7R35634,ST-015,NONE,2025-01-01T20:51:13,402
INSP-00000583,T0FABT2BXA7R35634,ST-016,NONE,2025-01-01T13:09:12,59
INSP-00000584,T0FABT2BXA7R35634,ST-017,,2025-01-01T17:20:23,18
INSP-00000585,T0FABT2BXA7R35634,ST-018,NONE,2025-01-01T09:36:02,232
INSP-00000586,T0FABT2BXA7R35634,ST-019,NONE,2025-01-01T05:55:44,243
INSP-00000587,T0FABT2BXA7R35634,ST-020,,2025-01-01T07:44:31,90
INSP-00000588,T0FABT2BXA7R35634,ST-021,NONE,2025-01-01T21:54:12,90
INSP-00000589,T0FABT2BXA7R35634,ST-022,NONE,2025-01-01T13:38:01,186
INSP-00000590,T0FABT2BXA7R35634,ST-023,NONE,2025-01-01T10:19:16,186
INSP-00000591,T0FABT2BXA7R35634,ST-024,NONE,2025-01-01T17:31:08,243
INSP-00000592,T0FABT2BXA7R35634,ST-025,NONE,2025-01-01T05:02:36,442
INSP-00000593,T0FABT2BXA7R35634,ST-026,NONE,2025-01-01T14:05:55,239
INSP-00000594,T0FABT2BXA7R35634,ST-027,NONE,2025-01-01T06:01:47,75
INSP-00000595,XECWNKEE1H5HN0365,ST-001,NONE,2025-01-05T07:00:21,15
INSP-00000596,XECWNKEE1H5HN0365,ST-002,NONE,2025-01-05T00:40:46,42
INSP-00000597,XECWNKEE1H5HN0365,ST-003,NONE,2025-01-05T21:06:03,419
INSP-00000598,XECWNKEE1H5HN0365,ST-004,NONE,2025-01-05T12:22:38,11
INSP-00000599,XECWNKEE1H5HN0365,ST-005,NONE,2025-01-05T19:43:32,16
INSP-00000600,XECWNKEE1H5HN0365,ST-006,none,2025-01-05T02:08:41,20
INSP-00000601,XECWNKEE1H5HN0365,ST-007,NONE,2025-01-05T11:48:15,36
INSP-00000602,XECWNKEE1H5HN0365,ST-008,NONE,2025-01-05T18:31:06,301
INSP-00000603,XECWNKEE1H5HN0365,ST-009,NONE,2025-01-05T01:03:08,40
INSP-00000604,XECWNKEE1H5HN0365,ST-010,NONE,2025-01-05T20:11:46,25
INSP-00000605,XECWNKEE1H5HN0365,ST-011,NONE,2025-01-05T13:35:29,102
INSP-00000606,XECWNKEE1H5HN0365,ST-012,,2025-01-05T22:36:00,663
INSP-00000607,XECWNKEE1H5HN0365,ST-013,NONE,2025-01-05T12:47:41,224
INSP-00000608,XECWNKEE1H5HN0365,ST-014,NONE,2025-01-05T14:23:33,15
INSP-00000609,XECWNKEE1H5HN0365,ST-015,NONE,2025-01-05T11:35:20,437
INSP-00000610,XECWNKEE1H5HN0365,ST-016,NONE,2025-01-05T11:42:37,52
INSP-00000611,XECWNKEE1H5HN0365,ST-017,NONE,2025-01-05T22:09:54,10
